label,text,
attack,구하라 나이 정도면 어차피 임신힘든나이다 걱정안해도 된다.,
attack,구하라 남친이 엄청난 피해자지연옌이라고 얼굴하나 믿고 지가 먼져 꼬셔놓고 ㅉㅉ,
attack,구하라 싫음,
attack,구하라처럼 응원받으려고 머리썼네,
attack,구하라팬인데 죠깥네 남자새끼 뒤졌다,
attack,구혜선 sns할 동안 안재현 마녀사냥 당하던거 기억나게 만드는군.,
attack,구혜선 섹시하지 않은 젖꼭지였구나... 실망..,
attack,구혜선 안재현을 너무 사랑하네...꼭지도 못생긴게,
attack,구혜선 이런게 부부고 결혼생활이야 좀 보고 배워,
attack,구혜선 참 구질구질하네 ㅉㅉㅉ마음떠난 남자 한테 ㅉㅉㅉ,
attack,구혜선!!응원한다 쉽게변심한 안재현 어떤식으로든 죗값받기를 바란다 한여배우(여자)인생 망친놈이다,
attack,구혜선.. 더러운 뱀같은 구차스런 에휴.. 얍삽한년 바짓가랑이 붙잡고 늘어지는 방법이 차암 천박해 ㅉㅉ,
attack,구혜선도 추잡스럽게 이게 뭐하는 짓이냐. 남편 생매장시킨다음에 데리고 살거냐... 너죽고 나죽자는 고얀 심뽀갖고 여론몰이 해서 니가 얻는게 뭐냐. 누워서 침뱉기지,
attack,구혜선본인이 당당하니까 저렇게 활동하지 안재현은 본인이 잘해서 조용히 있는게아니라 구린게 많으니까 소속사뒤에숨어서 드라마피해갈까봐 조용한거아님 무책임한사람이다,
attack,구혜선씨 깔끔하게 이혼해주세요 안재현씨는 이미 연예계은퇴입니다,
attack,구혜선씨 미우새에 미리 양해라도 구하던지누가 무책임한지 모르겠네보기엔 얌전하고 성격 좋아보이드만완전 가식였나봄.이렇게 맘대로 하는거 보니 성질 드러운거 같네,
attack,구혜선이 너무 내향적인거 아니냐? 용인에서 안재현은 주민들하고도 술마시고 그랬다는데 성격이 진짜 안맞는듯,
attack,구혜선이 제일 악플러 아님? 선처는 안재현이 해줬고,
attack,국개의원들아~제발 일좀해라ㆍ당과 정치색이 달라서 의견충돌 하는건 이해하지만~ 수북히 쌓여있는 재정법안좀 하루빨리 통과좀 시켜라ㆍ,
attack,국내 관종 환자들을 볼 수 있는 프로!!,
attack,국립공원에 난입해서 난장때리고 불지피고 촬영허거 내준건 태국이자나..정법 쟤들도 원래 문제고...태국당국 너네들도... 돈 주니 좋았어?국립공원이고 뭐고 없이 덥석 손님받고 남탓이야?,
attack,국민들 대다수가 김미화씨의 진행능력에 감탄했다는데? 여기 비판하는 댓글은 다 블랙리스트 옹호충인가?,
attack,국뽕오지네 사실을말했구만 왜난리,
attack,국주언니같은 능력있는 천상여자가 결국 잘생기고 키크고 돈많은 남자 만나게되있음~ 꼭 능력없는 것들이 ㅋㅋ 니들은 이런사람 못만나 ㅋ 거울좀보길.....^^;,
attack,군대 뺄려고 별짓을 다하네요,
attack,군대 안간 발치몽 도와준 인성 확인 응 손절,
attack,군대가는게 눈물이나나 이거도럿네,
attack,군대나 가라 검머외.우리나라 참 좋아.검머외도 이렇게 금의환향해주고말야.,
attack,"군대나 가세요, 병역기피는 꿈도 꾸지마시길",
attack,군대나 다녀왔나 ㅡ떠가리는 좋으면서,
attack,군대는 가야지 유아인처럼 살면 안된다,
attack,군대도안간 미국인이 한국에서 돈버는거여????얼탱이없네,
attack,군대안갈려고 뺑기쓰는것 갇은ㄷ디,
attack,군대에서 의무병이나 기타 목격담 하도많이 나와서 이미지 진짜 포장된건데...얘만큼 포장된애도없지,
attack,군복무 중인 규현이 대타에... 군대도 안갔다온 놈이 앉는다고...? 김희철 데려와라,
attack,군복입고나오면 적폐아녀? 문재인이좋아하는 인민복에 인공기달고나오면 쭉쭉올라갈텐데.ㅋㅋ,
attack,궁금한건 기레기들 뿐이지 어디다 뒤집어 씌우려고 수작이야,
attack,권력범죄자 맞자너.아방궁에 대북송금에..영부인도 꽤해쳐 먹었다거하던데 끼리끼리 해묵은건. 다아는사실인데도둑이 제발저린다더니..해먹었나보네,
attack,권상우 참 잘 생겼네 김희원? 이름도 희한하네 저놈 저거 인상 참 더럽게 생겼어 미생에서도 살인 충동 생기던데,
attack,권태기 온거 맞네. . 단물 쪽 빨고 버리는듯. .주위에 여자가 많다는거지. Very very dog 임. . 문제는 이런남자를 여자들이 좋아한다는거.,
attack,권태기왔다고 이혼한다면 수십번 이혼해야겠네? 남편분 넘했다. 구혜선씨 힘내세요,
attack,그 놈도 나쁜새끼지만 얘도 정상적인 정신은 아닌게 섹시하지 않은 젖꼭지에서 놀랬다 차라리 가슴이라고 했다면 좀 더 지성적으로 보였을텐데...이제 고마해라 관종으로 밖에는 느껴지지 않으니..,
attack,그 밥에 그 나물이니 끼리끼리,
attack,그 신세경 예능 몰카사건도 그렇고 방송국놈들도 덜떨어진놈 천지구나,
attack,그 여자 완전 또라이네. 또라이 잘못 건들여서 고생하네요,
attack,그 임신만 줄기차게하는 개념없는 한뇬때문에,
attack,그건 모르겠고 갑자기 이 듣보잡이 쳐나대는게꼴보기싫음,
attack,그게 뭐 어때서? 현아같이 성격좋은 여자는 건들지마라. 성질드러운 계집년들과는 차원이 다른 여신이다,
attack,그게 중요한게 아닌데 왜 엉뚱한데 열 올리냐 ㅋㅋ니네 회사 대표부터 약쟁이들이 문제지 개가 니네 회사 연습생이든 말든 관심없어,
attack,그나마 옷+소품으로 치장하니 저렇지... 평범하게 입고있음 촌스럽게 생긴 상...,
attack,그나저나 김태희는.... 어쩌다 그런 집안과 결혼을 한 거냐? 불쌍하다.,
attack,그냥 ㅂㅅ,
attack,그냥 가요무대 가시길 언제적이냐 ㅋㅋ,
attack,그냥 강은비 행동이 정떨어지네 상대방생각안하고 반말할사이가 아니다?? 얼마나 민망했을까??누가 거짓말을 하는지 솔직히 궁금하지도 않지만 유튜브 강은비 동영상보고 내가 다 민망하더라 ~~,
attack,그냥 기사내용 보기싫은데 가희씨는 참이쁘네요 얼굴만요,
attack,그냥 꼴보기 싫어,
attack,그냥 노이즈 마케팅 노린거인듯,
attack,그냥 무작정 까고보네 미성년자도 결혼할수있는거고 나이처먹고도 애지우려드는 너희들보다 훨 떳떳하구만 지금도 비방댓글 달면서 부모님 등골뽑아먹는것들이 부들대는거봐라 인생이 늘 불만이네,
attack,그냥 밉상 .손태영 권상우 처렁 .손태영이 밉상한체아 밉상 ..그냥 일상인데 왜 올리는지.봉사하는거나 좀올리지..기부나..살기도 힘든데 밉상들이 더짜증나게 함,
attack,그냥 번개탄 사서 조용히 마무리해라,
attack,"그냥 봐라. 당신들이 작가도 아니고, 작가를 휘두를 사람도 아니면서. 작가의 의중을 그냥 보면 되지. 단지 드라마일 뿐이다. 현실과 착각하지말고, 작가를 휘두르는 갑이 되지 마라.",
attack,그냥 쓰레기... 너한테 여자는 그냥 성노리개지?,
attack,그냥 어디 섬하나 사서 공산주의 만들고 틀니쉰내 품기면서 살어,
attack,그냥 여자밝히는 음탕한 할애비 그이상 그이하도 아님ㅋ,
attack,그냥 옥주현이 싫다,
attack,그냥 이모같은데? 아줌마스러벙,
attack,그냥 자숙이나 하세요,
attack,그냥 전라도사람들이 예민한듯 저발언을 부산에서 했다생각해봐 그냥 웃어 넘겼음,
attack,그냥 좀 쉬어~~ 푹~~~~~쭉~~~,
attack,그냥 좀 착하게 살면 안되겠냐? 여기다가 설정이네 어쩌네 썰전 펼치면서 애 하나 잡지 말고 너네나 억지 설정해서라도 밖에 나가서 제대로된 라이프 생활을 즐겨라. 혼자 등산을 하든 서점을 가든 남 평가할 시간에 자신을 가꿔 제발 ㅡㅡ,
attack,그냥 좀만 빼고 입자,
attack,그냥 폐지해라 프로그램 오래해먹었잖아 관찰예능지겹다.벌써 섭외봐라 범죄자들이랑 연결되어있는 사람 굳이 섭외하는 이유가뭐임?작가진들 반성해 대충대충 하지마,
attack,그냥 하차하면 될것을.. 그간 한통속으로 시청자 우롱한 연기자들께서 자기네는 잘못 하나도 없다는 식으로 한쪽에 책임 다 떠넘기고 다른 출연자들에게도 소금뿌리는 짓 아닌가.. 제작진만 이기적인 게 아니라 이들 부부도 이기적인듯.,
attack,그냥 한국여자 거르셈 ㅋㅋㅋ 난 이미 다 손절함,
attack,그냥 했다고해도 15년부터한 황하나한테물든거지 박유천좀 그만잡아라 본질은 승리와 마약과 정경유착과 썩은 정부아니였나,
attack,그냥 헬쥐팀 처럼 생겼네 이년도 곳 저넘한테 차이고 19년 3월 30일날 혼나 와서 맥주 차마시며 헬쥐 팬들과 유광점퍼 입고 있을ㅋㅋㅋㅋㅋ,
attack,그냥조용히살어 연예인이 모라고 그리티비나올라하니,
attack,그녀들만의 그룹 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그래바짜 방탄 발바닥,
attack,그니까 지남편이 마약해서 일못하는데 잘 버텨줘서 고맙다고 우느거져??? 에라이,
attack,그래 민폐 였지 키는 난쟁이 똥자루만한게 안 어울리게 사이에 껴서,
attack,그래 연기 못하는데 예능이라도 해서 생명유지 해야지,
attack,그래 학원선생 해라 그럼 후배들은 좋지 연재 선생 엉뎅이도 보고 일석이조 이다 엉뎅이 많이 보여줘라 그럼 후배애들 흥분해서 더 엉뎅이보고 더 잘한다,
attack,그래도 구하라 눕힌 너가 승자다.,
attack,그래도 너는 죄책감에 부끄러워 할줄은 아는구나. 송혜교측은 아직도 뻔뻔하게 탈세아니라고 우기던데.,
attack,그래서 ㅅsex는 언제해요?,
attack,그래서 이 와중에도 박한별을 욕한다는게ㅋㅋㅋㅋㅋㅋ역시 대단한 나라야,
attack,그래서 정겨운 이혼사유는 보긴했어??ㅋㅋㅋㅋ 아웃겨 이래서 한녀들이란...,
attack,그러개 왜 무릎 꿇을 짓을 하냐 ㅉㅉㅉ 결혼할사이도 아닌데 왜 그짓을 함???,
attack,그러게 거미가 어떻게 조정석을 잡았지 거미줄로 잡았나;;,
attack,"그러게 잘보고 결혼해야지, ㅉㅉㅉ",
attack,그러고보니 지들 일상은 이렇게 자발적으로 묻지도 않았는데 일일이 보고하면서 결식은 무슨 유난이라고 그리 비공개로 했대냐,
attack,그러니까 살찐거 컴플이라고 개솔찍찍 하지마 살찐여자들아 키작은거랑 머리빠지는거 노력1도 못하는 그런게 진짜 컴플이지,
attack,그런이야기 할수도 있다고 본다 실제로 한것도 아니고....참 별거 같고 x랄들이넹,
attack,그렇게 일본 불매하자던 사람들이ㅋㅋㅋ 역시 개돼지들ㅋㅋ,
attack,그렇다고 해서 네가 여혐을 했다는 사실이 없어져?,
attack,그렇지.백종원 니 한계를 이제 아는구나.니 수준에 맞게 인스턴트 레시피로 방송욕심만 많아 거품많은 인지도 그만 올리고 본래의 니 본업으로 가맹점주들이나 잘이끌어줘라.,
attack,그리고 리얼로하니 중간에 아니다 싶음 관두는거지. 그런 커플 몇 있었지..그런데 이런 경우 여자는 어려서 상처 안받는데 늙은 노총각들이 좀 기대했다가 실망했겠지..어차피 어린 여자는 자기 홍보 그 이상도 이하도 아님,
attack,그리고 비키니 입는건 좋은데 가슴은 좀 가렸으면... 엄마라서 비키니 못입는게 아니라 가슴골까지는 괜찮지만 아이앞에서 반이상 보여주는건 아닌듯... 아이가 없다하더라도 나중에 사진으로라도 볼텐데,
attack,그리고..소유진.존나 관종인듯.꼴보기 싫으니..그만 나대고.존나 안궁금해..제발 그만나대..,
attack,그만 나대~~~ ㅈ-랄도ㅈ풍년이다,
attack,그만 나와라,
attack,그만 좀 나데라 악플러 새끼들아 지치지도 않냐? 질려.,
attack,그만 좀 나와라 김종국,
attack,그만 좀 해라.지겹다 이제,
attack,그만 좀해라! 지겹따! 아예 남자들다 없애고 구멍들끼리만 사는게 좋을듯.......,
attack,그만나오세요 방송나올만큼 잘한것도 없자나요,
attack,그만들좀 해라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개나소나 미투 ㅇㅈㄹ하넼ㅋㅋㅋ하여간 계집련들은 남자등쳐먹는거말곤 할줄아는거 없지,
attack,그만좀 벌자 후배들도 벌어야지 그돈가지고 조용히 놀러다니면서 삽시다,
attack,그만좀 쳐올리자 어?,
attack,그만좀해라사람죽겄다기자들도기사 그만내라사람하나 죽어나가야 멈출건가벌받고 나올거다알권리도 이미 충족됐다더이상 알고싶지도않다,
attack,그만큼 살아있으면서 가족 애간장 끓였으면 죽을땐 잘가야죠?,
attack,그만해라 후졌다,
attack,그알 한남들 진짜 일하는 꼬라지 짜증나지만 러브가 참는다ㅠ 김상중 너도 한남소리 듣기 싫으면 똑바로해,
attack,그알PD 한번 해봅시다 하더니 꼴 좋다 .,
attack,그애미에 그딸에 그남편,
attack,그입 닥쳐라 ..지금까지 골목시장에 늘어놓은 짜장면집 빽다방등...철수나 하셔....돈 많으넘이 돈 욕심낸다고,
attack,그쪽지역 출신들이 다 그렇지 뭐 ㅋㅋ,
attack,근대 이와중에 박나래 못생긴건알았지만 진짜 너무 ㅈㄱㅇ 생겼다 재는 티비에 안나오길 눈썩는다는걸 진심 느낌ㅜ 진심으로여 이건 악플아니예여 내주변 남자들 다박나래 이국주 나옴. 채널돌림,
attack,근대 저분들 조폭인가요?? 딱봐도 최소 조폭경험 있을거 같이 생겻던데...학창시절 괴롭힘 당한사람들 있을거같던데,
attack,근데 구하라 여자들이 욕하는거아니었나 남자들은 구하라이뻐서 무조건구하라편인데ㅋㅋㅋㅋ,
attack,근데 델루나 특집을 왜 kbs에서 하는거임??kbs는 존심도 없나?? 스카이캐슬 때도 그렇고 얘넨 타 방송국 프로에 왜 자꾸 빨대 꽂는데????,
attack,근데 변기유천 빠들은 왜 관련도 없는 이세영 기사에서 쿵쾅 대는거임? ㅋㅋ SM한테 버림 받은 늙은 퇴물 ㅋㅋ,
attack,"근데 브라 해본적도없는 한남들이 왜 더 거품물고 난리임 ㅋㅋ 관심없다면서 기사마다 댓글비율 20,30,40대 한국남성임 ㅋㅋㅋㅋㅋㅋ 브라 해본적도 없는 수컷들 주제에",
attack,근데 얘 왜이렇게 띄워주는거냐? 난 얘 노래 얼굴 1도 모르겠다,
attack,근데 어쩔??,
attack,근데 어차피 남돌 방탄빼면 다 미세먼지들 수준들이고 여돌 트와이스 빼면 라면스프 부스러기 수준들인데 왜 굳이 창업을..? 싸이나 되는 사람이 굳이..?,
attack,근데 왜 남자만 왜 마스크 쓰고다녀야되나여? 여자는 안쓰고다니는데 너무한거아니야?나도 내일부터 화장하고 다닐래,
attack,근데 왜 이제 와서 이사단 난거냐. 문재앙시키 또 뭔가 숨기는거 아니야,
attack,근데 원래 사진 봐도 엄청 뚱뚱하더만ㅋㅋㅋㅋㅋㅋ 말 같지도 않은 소리 하고 앉았네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,근데 이 여자 전라도 광주사람임,
attack,근데 인상이 좀거시기한군 뭔가 한성격할것같은,
attack,"근데 주진모,장동건,현빈,송승헌 정도의 얼굴과 재력이면..여자들이 먼저 알아서 팬티 내릴걸..",
attack,근데 지가 뭔데 독설임 ㅋㅋ 백종원 급도 아니고 요리관련 종사자도 아니고 ㅋㅋ 지가 유명 쉐프라도 된 것 만양 착각에 빠졌네 ㅋㅋ,
attack,근데 학폭 미투 창피하지도 않나? 나 학교다닐때 찐따였소 동네방네 소문내고 다니는거 아님? 찐따가 한을 품으면 오뉴월에도 서리가 내린다더니 효린은 재수없게 발목 잡힌거같아 안타깝군.,
attack,근디 난 조작에 오보방송국 조중동과 일맥상통하는 일베방송국 스브스에서 나온거라서 그닥 믿음이 안가.,
attack,금수저니 그냥 건물세나 받으면서 편히살아라 기어 나오지 말고,
attack,긍데 아이유땜에 보기 싫다,
attack,기레기 닭이라 멍청해서 미투운동 본질도 모름.연예인 사생활이나 캐 기레기 찐따야ㅋㅋ,
attack,기레기. 길다가 돌맞는데 누가 가만히 있냐??? 쓰레기 어그로꾼 유트브정지당해야지 사회악이다,
attack,기레기가 홍수현을 많이 좋아하나보네,
attack,기무라 타쿠야와 후카츠 에리 보다가 이거 짤로만 보는데도 망작스멜이 나노 원작을 이따위로 망쳐놓냐? 차라리 옆방송국에 나오는 소지섭을 캐스팅하던가 뭐냐 이게...,
