1,2,3,BIO
61938,Sentence: 2028,적,O
61939,Sentence: 2028,립,O
61940,Sentence: 2028,생,O
61941,Sentence: 2028,각,O
61942,Sentence: 2028,하,O
61943,Sentence: 2028,면,O
61944,Sentence: 2028,싸,O
61945,Sentence: 2028,고,O
61946,Sentence: 2028,카,O
61947,Sentence: 2028,페,O
61948,Sentence: 2028,공,O
61949,Sentence: 2028,부,O
61950,Sentence: 2028,하,O
61951,Sentence: 2028,기,O
61952,Sentence: 2028,좋,O
61953,Sentence: 2028,은,O
61954,Sentence: 2028,그,O
61955,Sentence: 2028,런,O
61956,Sentence: 2028,장,O
61957,Sentence: 2028,소,O
61958,Sentence: 2029,키,O
61959,Sentence: 2029,타,O
61960,Sentence: 2030,유,O
61961,Sentence: 2030,니,O
61962,Sentence: 2030,클,O
61963,Sentence: 2030,로,O
61964,Sentence: 2030,일,O
61965,Sentence: 2030,본,O
61966,Sentence: 2030,맥,O
61967,Sentence: 2030,주,O
61968,Sentence: 2031,그,O
61969,Sentence: 2031,게,O
61970,Sentence: 2031,성,O
61971,Sentence: 2031,공,O
61972,Sentence: 2031,이,O
61973,Sentence: 2031,냐,O
61974,Sentence: 2032,없,O
61975,Sentence: 2032,음,O
61976,Sentence: 2032,ㅋ,O
61977,Sentence: 2032,ㅋ,O
61978,Sentence: 2033,ㅇ,O
61979,Sentence: 2033,ㄷ,O
61980,Sentence: 2034,가,O
61981,Sentence: 2034,격,O
61982,Sentence: 2034,올,O
61983,Sentence: 2034,렸,O
61984,Sentence: 2034,다,O
61985,Sentence: 2034,고,O
61986,Sentence: 2034,그,O
61987,Sentence: 2034,러,O
61988,Sentence: 2034,는,O
61989,Sentence: 2034,건,O
61990,Sentence: 2034,가,O
61991,Sentence: 2035,없,O
61992,Sentence: 2035,는,O
61993,Sentence: 2035,데,O
61994,Sentence: 2035,하,O
61995,Sentence: 2035,는,O
61996,Sentence: 2035,거,O
61997,Sentence: 2035,임,O
61998,Sentence: 2035,개,B
61999,Sentence: 2035,병,B
62000,Sentence: 2035,신,I
62001,Sentence: 2035,들,O
62002,Sentence: 2035,ㅇ,O
62003,Sentence: 2035,니,O
62004,Sentence: 2035,가,O
62005,Sentence: 2036,ㄴ,O
62006,Sentence: 2036,팩,O
62007,Sentence: 2036,트,O
62008,Sentence: 2036,개,B
62009,Sentence: 2036,병,B
62010,Sentence: 2036,신,I
62011,Sentence: 2036,들,O
62012,Sentence: 2036,맞,O
62013,Sentence: 2036,다,O
62014,Sentence: 2037,스,O
62015,Sentence: 2037,타,O
62016,Sentence: 2037,벅,O
62017,Sentence: 2037,스,O
62018,Sentence: 2037,현,O
62019,Sentence: 2037,재,O
62020,Sentence: 2037,한,O
62021,Sentence: 2037,국,O
62022,Sentence: 2037,사,O
62023,Sentence: 2037,업,O
62024,Sentence: 2037,은,O
62025,Sentence: 2037,신,O
62026,Sentence: 2037,세,O
62027,Sentence: 2037,계,O
62028,Sentence: 2037,가,O
62029,Sentence: 2037,하,O
62030,Sentence: 2037,는,O
62031,Sentence: 2037,중,O
62032,Sentence: 2037,정,O
62033,Sentence: 2037,용,O
62034,Sentence: 2037,진,O
62035,Sentence: 2037,멸,O
62036,Sentence: 2037,공,O
62037,Sentence: 2037,어,O
62038,Sentence: 2037,그,O
62039,Sentence: 2037,로,O
62040,Sentence: 2037,로,O
62041,Sentence: 2037,좌,B
62042,Sentence: 2037,빨,I
62043,Sentence: 2037,새,B
62044,Sentence: 2037,끼,I
62045,Sentence: 2037,들,O
62046,Sentence: 2037,눈,O
62047,Sentence: 2037,깔,O
62048,Sentence: 2037,돌,O
62049,Sentence: 2037,아,O
62050,Sentence: 2037,감,O
62051,Sentence: 2037,불,O
62052,Sentence: 2037,매,O
62053,Sentence: 2037,자,O
62054,Sentence: 2037,연,O
62055,Sentence: 2037,사,O
62056,Sentence: 2038,지,O
62057,Sentence: 2038,들,O
62058,Sentence: 2038,이,O
62059,Sentence: 2038,안,O
62060,Sentence: 2038,가,O
62061,Sentence: 2038,도,O
62062,Sentence: 2038,내,O
62063,Sentence: 2038,무,O
62064,Sentence: 2038,부,O
62065,Sentence: 2038,장,O
62066,Sentence: 2038,관,O
62067,Sentence: 2038,님,O
62068,Sentence: 2038,들,O
62069,Sentence: 2038,가,O
62070,Sentence: 2038,는,O
62071,Sentence: 2038,건,O
62072,Sentence: 2038,못,O
62073,Sentence: 2038,막,O
62074,Sentence: 2038,아,O
62075,Sentence: 2038,서,O
62076,Sentence: 2038,퐁,O
62077,Sentence: 2038,타,O
62078,Sentence: 2038,벅,O
62079,Sentence: 2038,스,O
62080,Sentence: 2038,타,O
62081,Sentence: 2038,격,O
62082,Sentence: 2038,사,O
62083,Sentence: 2038,실,O
62084,Sentence: 2038,상,O
62085,Sentence: 2038,0,O
62086,Sentence: 2039,퐁,B
62087,Sentence: 2039,퐁,I
62088,Sentence: 2039,충,I
62089,Sentence: 2039,들,O
62090,Sentence: 2039,저,O
62091,Sentence: 2039,래,O
62092,Sentence: 2039,놓,O
62093,Sentence: 2039,고,O
62094,Sentence: 2039,퐁,B
62095,Sentence: 2039,퐁,I
62096,Sentence: 2039,부,I
62097,Sentence: 2039,인,I
62098,Sentence: 2039,이,O
62099,Sentence: 2039,스,O
62100,Sentence: 2039,벅,O
62101,Sentence: 2039,드,O
62102,Sentence: 2039,라,O
62103,Sentence: 2039,이,O
62104,Sentence: 2039,브,O
62105,Sentence: 2039,스,O
62106,Sentence: 2039,루,O
62107,Sentence: 2039,가,O
62108,Sentence: 2039,자,O
62109,Sentence: 2039,고,O
62110,Sentence: 2039,하,O
62111,Sentence: 2039,면,O
62112,Sentence: 2039,찍,O
62113,Sentence: 2039,소,O
62114,Sentence: 2039,리,O
62115,Sentence: 2039,못,O
62116,Sentence: 2039,하,O
62117,Sentence: 2039,고,O
62118,Sentence: 2039,갈,O
62119,Sentence: 2039,거,O
62120,Sentence: 2039,다,O
62121,Sentence: 2039,ㅋ,O
62122,Sentence: 2039,ㅋ,O
62123,Sentence: 2039,ㅋ,O
62124,Sentence: 2040,어,O
62125,Sentence: 2040,지,O
62126,Sentence: 2040,럽,O
62127,Sentence: 2040,네,O
62128,Sentence: 2040,ㅋ,O
62129,Sentence: 2040,ㅋ,O
62130,Sentence: 2041,ㄹ,O
62131,Sentence: 2041,ㅇ,O
62132,Sentence: 2041,자,O
62133,Sentence: 2041,기,O
62134,Sentence: 2041,처,O
62135,Sentence: 2041,지,O
62136,Sentence: 2041,도,O
62137,Sentence: 2041,모,O
62138,Sentence: 2041,르,O
62139,Sentence: 2041,고,O
62140,Sentence: 2041,무,O
62141,Sentence: 2041,슨,O
62142,Sentence: 2041,불,O
62143,Sentence: 2041,매,O
62144,Sentence: 2041,를,O
62145,Sentence: 2041,하,O
62146,Sentence: 2041,느,O
62147,Sentence: 2041,니,O
62148,Sentence: 2041,좆,B
62149,Sentence: 2041,병,B
62150,Sentence: 2041,신,I
62151,Sentence: 2041,들,O
62152,Sentence: 2041,ㅋ,O
62153,Sentence: 2041,ㅋ,O
62154,Sentence: 2041,ㅋ,O
62155,Sentence: 2041,ㅋ,O
62156,Sentence: 2041,ㅋ,O
62157,Sentence: 2041,ㅋ,O
62158,Sentence: 2041,ㅋ,O
62159,Sentence: 2041,ㅋ,O
62160,Sentence: 2041,ㅋ,O
62161,Sentence: 2041,ㅋ,O
62162,Sentence: 2041,ㅋ,O
62163,Sentence: 2041,ㅋ,O
62164,Sentence: 2041,ㅋ,O
62165,Sentence: 2041,ㅋ,O
62166,Sentence: 2041,ㅋ,O
62167,Sentence: 2042,어,O
62168,Sentence: 2042,허,O
62169,Sentence: 2042,오,O
62170,Sentence: 2042,늘,O
62171,Sentence: 2042,부,O
62172,Sentence: 2042,터,O
62173,Sentence: 2042,애,O
62174,Sentence: 2042,국,O
62175,Sentence: 2042,멸,O
62176,Sentence: 2042,공,O
62177,Sentence: 2042,단,O
62178,Sentence: 2042,들,O
62179,Sentence: 2042,이,O
62180,Sentence: 2042,심,O
62181,Sentence: 2042,멸,O
62182,Sentence: 2042,공,O
62183,Sentence: 2042,공,O
62184,Sentence: 2042,주,O
62185,Sentence: 2042,로,O
62186,Sentence: 2042,대,O
62187,Sentence: 2042,접,O
62188,Sentence: 2042,해,O
62189,Sentence: 2042,드,O
62190,Sentence: 2042,려,O
62191,Sentence: 2042,야,O
62192,Sentence: 2042,함,O
62193,Sentence: 2043,스,O
62194,Sentence: 2043,벅,O
62195,Sentence: 2043,이,O
62196,Sentence: 2043,요,O
62197,Sentence: 2043,즘,O
62198,Sentence: 2043,가,O
62199,Sentence: 2043,성,O
62200,Sentence: 2043,비,O
62201,Sentence: 2043,제,O
62202,Sentence: 2043,일,O
62203,Sentence: 2043,좋,O
62204,Sentence: 2043,다,O
62205,Sentence: 2043,별,O
62206,Sentence: 2043,개,O
62207,Sentence: 2043,듣,O
62208,Sentence: 2043,보,O
62209,Sentence: 2043,프,O
62210,Sentence: 2043,차,O
62211,Sentence: 2043,도,O
62212,Sentence: 2043,스,O
62213,Sentence: 2043,벅,O
62214,Sentence: 2043,보,O
62215,Sentence: 2043,다,O
62216,Sentence: 2043,커,O
62217,Sentence: 2043,피,O
62218,Sentence: 2043,값,O
62219,Sentence: 2043,이,O
62220,Sentence: 2043,별,O
62221,Sentence: 2043,로,O
62222,Sentence: 2043,안,O
62223,Sentence: 2043,싼,O
62224,Sentence: 2043,데,O
62225,Sentence: 2043,퀄,O
62226,Sentence: 2043,은,O
62227,Sentence: 2043,스,O
62228,Sentence: 2043,벅,O
62229,Sentence: 2043,이,O
62230,Sentence: 2043,압,O
62231,Sentence: 2043,살,O
62232,Sentence: 2043,하,O
62233,Sentence: 2043,니,O
62234,Sentence: 2043,까,O
62235,Sentence: 2044,맞,O
62236,Sentence: 2044,아,O
62237,Sentence: 2044,가,O
62238,Sentence: 2044,성,O
62239,Sentence: 2044,비,O
62240,Sentence: 2044,좋,O
62241,Sentence: 2044,은,O
62242,Sentence: 2044,카,O
62243,Sentence: 2044,공,O
62244,Sentence: 2044,용,O
62245,Sentence: 2044,카,O
62246,Sentence: 2044,페,O
62247,Sentence: 2044,이,O
62248,Sentence: 2045,스,O
62249,Sentence: 2045,벅,O
62250,Sentence: 2045,요,O
62251,Sentence: 2045,즘,O
62252,Sentence: 2045,너,O
62253,Sentence: 2045,무,O
62254,Sentence: 2045,싼,O
62255,Sentence: 2045,마,O
62256,Sentence: 2045,이,O
62257,Sentence: 2045,라,O
62258,Sentence: 2045,사,O
62259,Sentence: 2045,람,O
62260,Sentence: 2045,들,O
62261,Sentence: 2045,바,O
62262,Sentence: 2045,글,O
62263,Sentence: 2045,바,O
62264,Sentence: 2045,글,O
62265,Sentence: 2045,시,O
62266,Sentence: 2045,장,O
62267,Sentence: 2045,바,O
62268,Sentence: 2045,닥,O
62269,Sentence: 2045,임,O
62270,Sentence: 2045,저,O
62271,Sentence: 2045,기,O
62272,Sentence: 2045,서,O
62273,Sentence: 2045,공,O
62274,Sentence: 2045,부,O
62275,Sentence: 2045,하,O
62276,Sentence: 2045,는,O
62277,Sentence: 2045,새,B
62278,Sentence: 2045,끼,I
62279,Sentence: 2045,들,O
62280,Sentence: 2045,리,O
62281,Sentence: 2045,스,O
62282,Sentence: 2045,펙,O
62283,Sentence: 2045,한,O
62284,Sentence: 2045,다,O
62285,Sentence: 2046,난,O
62286,Sentence: 2046,5,O
62287,Sentence: 2046,년,O
62288,Sentence: 2046,전,O
62289,Sentence: 2046,에,O
62290,Sentence: 2046,스,O
62291,Sentence: 2046,벅,O
62292,Sentence: 2046,에,O
62293,Sentence: 2046,서,O
62294,Sentence: 2046,카,O
62295,Sentence: 2046,공,O
62296,Sentence: 2046,존,O
62297,Sentence: 2046,나,O
62298,Sentence: 2046,했,O
62299,Sentence: 2046,는,O
62300,Sentence: 2046,데,O
62301,Sentence: 2046,요,O
62302,Sentence: 2046,즘,O
62303,Sentence: 2046,은,O
62304,Sentence: 2046,안,O
62305,Sentence: 2046,감,O
62306,Sentence: 2046,유,O
62307,Sentence: 2046,행,O
62308,Sentence: 2046,뒤,O
62309,Sentence: 2046,쳐,O
62310,Sentence: 2046,지,O
62311,Sentence: 2046,는,O
62312,Sentence: 2046,놈,O
62313,Sentence: 2046,들,O
62314,Sentence: 2046,이,O
62315,Sentence: 2046,나,O
62316,Sentence: 2046,가,O
62317,Sentence: 2046,지,O
62318,Sentence: 2047,7,O
62319,Sentence: 2047,년,O
62320,Sentence: 2047,전,O
62321,Sentence: 2047,에,O
62322,Sentence: 2047,는,O
62323,Sentence: 2047,카,O
62324,Sentence: 2047,페,O
62325,Sentence: 2047,는,O
62326,Sentence: 2047,여,O
62327,Sentence: 2047,자,O
62328,Sentence: 2047,들,O
62329,Sentence: 2047,이,O
62330,Sentence: 2047,나,O
62331,Sentence: 2047,간,O
62332,Sentence: 2047,다,O
62333,Sentence: 2047,는,O
62334,Sentence: 2047,인,O
62335,Sentence: 2047,식,O
62336,Sentence: 2047,이,O
62337,Sentence: 2047,있,O
62338,Sentence: 2047,었,O
62339,Sentence: 2047,음,O
62340,Sentence: 2047,친,O
62341,Sentence: 2047,구,O
62342,Sentence: 2047,들,O
62343,Sentence: 2047,하,O
62344,Sentence: 2047,고,O
62345,Sentence: 2047,는,O
62346,Sentence: 2047,피,O
62347,Sentence: 2047,방,O
62348,Sentence: 2047,만,O
62349,Sentence: 2047,가,O
62350,Sentence: 2047,고,O
62351,Sentence: 2047,세,O
62352,Sentence: 2047,상,O
62353,Sentence: 2047,이,O
62354,Sentence: 2047,존,O
62355,Sentence: 2047,나,O
62356,Sentence: 2047,빨,O
62357,Sentence: 2047,리,O
62358,Sentence: 2047,바,O
62359,Sentence: 2047,뀜,O
62360,Sentence: 2048,응,O
62361,Sentence: 2048,내,O
62362,Sentence: 2048,가,O
62363,Sentence: 2048,사,O
62364,Sentence: 2048,먹,O
62365,Sentence: 2048,을,O
62366,Sentence: 2048,게,O
62367,Sentence: 2048,오,O
62368,Sentence: 2048,지,O
62369,Sentence: 2048,마,O
62370,Sentence: 2049,나,O
62371,Sentence: 2049,도,O
62372,Sentence: 2049,오,O
62373,Sentence: 2049,늘,O
62374,Sentence: 2049,아,O
62375,Sentence: 2049,메,O
62376,Sentence: 2049,리,O
62377,Sentence: 2049,카,O
62378,Sentence: 2049,노,O
62379,Sentence: 2049,한,O
62380,Sentence: 2049,잔,O
62381,Sentence: 2049,사,O
62382,Sentence: 2049,마,O
62383,Sentence: 2049,심,O
62384,Sentence: 2050,진,O
62385,Sentence: 2050,보,O
62386,Sentence: 2050,대,O
62387,Sentence: 2050,학,O
62388,Sentence: 2050,생,O
62389,Sentence: 2050,들,O
62390,Sentence: 2050,오,O
62391,Sentence: 2050,열,O
62392,Sentence: 2050,ㅋ,O
62393,Sentence: 2050,ㅋ,O
62394,Sentence: 2050,ㅋ,O
62395,Sentence: 2050,ㅋ,O
62396,Sentence: 2050,ㅋ,O
62397,Sentence: 2050,ㅋ,O
62398,Sentence: 2050,ㅋ,O
62399,Sentence: 2050,ㅋ,O
62400,Sentence: 2050,ㅋ,O
62401,Sentence: 2050,ㅋ,O
62402,Sentence: 2050,ㅋ,O
62403,Sentence: 2050,ㅋ,O
62404,Sentence: 2050,ㅋ,O
62405,Sentence: 2050,ㅋ,O
62406,Sentence: 2051,스,O
62407,Sentence: 2051,벅,O
62408,Sentence: 2051,은,O
62409,Sentence: 2051,못,O
62410,Sentence: 2051,참,O
62411,Sentence: 2051,지,O
62412,Sentence: 2052,좌,O
62413,Sentence: 2052,파,O
62414,Sentence: 2052,는,O
62415,Sentence: 2052,정,B
62416,Sentence: 2052,신,I
62417,Sentence: 2052,병,I
62418,Sentence: 2052,이,O
62419,Sentence: 2052,다,O
62420,Sentence: 2053,쟤,O
62421,Sentence: 2053,불,O
62422,Sentence: 2053,매,O
62423,Sentence: 2053,드,O
62424,Sentence: 2053,걔,O
62425,Sentence: 2053,쟤,O
62426,Sentence: 2053,스,O
62427,Sentence: 2053,벅,O
62428,Sentence: 2053,에,O
62429,Sentence: 2053,서,O
62430,Sentence: 2053,라,O
62431,Sentence: 2053,떼,O
62432,Sentence: 2053,사,O
62433,Sentence: 2053,마,O
62434,Sentence: 2053,시,O
62435,Sentence: 2053,며,O
62436,Sentence: 2054,보,O
62437,Sentence: 2054,지,O
62438,Sentence: 2054,좆,B
62439,Sentence: 2054,팔,I
62440,Sentence: 2054,육,I
62441,Sentence: 2054,하,O
62442,Sentence: 2054,는,O
62443,Sentence: 2054,짓,O
62444,Sentence: 2054,이,O
62445,Sentence: 2054,그,O
62446,Sentence: 2054,렇,O
62447,Sentence: 2054,지,O
62448,Sentence: 2054,뭐,O
62449,Sentence: 2054,ㅋ,O
62450,Sentence: 2054,ㅋ,O
62451,Sentence: 2054,ㅋ,O
62452,Sentence: 2054,ㅋ,O
62453,Sentence: 2054,ㅋ,O
62454,Sentence: 2055,반,O
62455,Sentence: 2055,일,O
62456,Sentence: 2055,친,O
62457,Sentence: 2055,북,O
62458,Sentence: 2055,병,B
62459,Sentence: 2055,신,I
62460,Sentence: 2055,새,B
62461,Sentence: 2055,끼,I
62462,Sentence: 2055,들,O
62463,Sentence: 2055,ㅋ,O
62464,Sentence: 2055,ㅋ,O
62465,Sentence: 2055,ㅋ,O
62466,Sentence: 2055,ㅋ,O
62467,Sentence: 2055,ㅋ,O
62468,Sentence: 2055,ㅋ,O
62469,Sentence: 2055,ㅋ,O
62470,Sentence: 2056,스,O
62471,Sentence: 2056,벅,O
62472,Sentence: 2056,은,O
62473,Sentence: 2056,보,B
62474,Sentence: 2056,댕,I
62475,Sentence: 2056,이,I
62476,Sentence: 2056,들,O
62477,Sentence: 2056,필,O
62478,Sentence: 2056,수,O
62479,Sentence: 2056,코,O
62480,Sentence: 2056,스,O
62481,Sentence: 2056,라,O
62482,Sentence: 2056,절,O
62483,Sentence: 2056,대,O
62484,Sentence: 2056,안,O
62485,Sentence: 2056,망,O
62486,Sentence: 2056,함,O
62487,Sentence: 2056,인,O
62488,Sentence: 2056,스,O
62489,Sentence: 2056,타,O
62490,Sentence: 2056,같,O
62491,Sentence: 2056,은,O
62492,Sentence: 2056,느,O
62493,Sentence: 2056,낌,O
62494,Sentence: 2056,이,O
62495,Sentence: 2056,지,O
62496,Sentence: 2057,좆,B
62497,Sentence: 2057,족,O
62498,Sentence: 2057,들,O
62499,Sentence: 2057,가,O
62500,Sentence: 2057,지,O
62501,Sentence: 2057,도,O
62502,Sentence: 2057,않,O
62503,Sentence: 2057,는,O
62504,Sentence: 2057,스,O
62505,Sentence: 2057,벅,O
62506,Sentence: 2057,아,B
62507,Sentence: 2057,가,I
62508,Sentence: 2057,리,I
62509,Sentence: 2057,불,O
62510,Sentence: 2057,매,O
62511,Sentence: 2057,ㅋ,O
62512,Sentence: 2057,ㅋ,O
62513,Sentence: 2057,ㅋ,O
62514,Sentence: 2057,ㅋ,O
62515,Sentence: 2057,ㅋ,O
62516,Sentence: 2058,내,O
62517,Sentence: 2058,가,O
62518,Sentence: 2058,좌,O
62519,Sentence: 2058,파,O
62520,Sentence: 2058,탈,O
62521,Sentence: 2058,출,O
62522,Sentence: 2058,해,O
62523,Sentence: 2058,봐,O
62524,Sentence: 2058,서,O
62525,Sentence: 2058,아,O
62526,Sentence: 2058,는,O
62527,Sentence: 2058,데,O
62528,Sentence: 2058,좌,O
62529,Sentence: 2058,파,O
62530,Sentence: 2058,들,O
62531,Sentence: 2058,이,O
62532,Sentence: 2058,선,O
62533,Sentence: 2058,동,O
62534,Sentence: 2058,하,O
62535,Sentence: 2058,는,O
62536,Sentence: 2058,이,O
62537,Sentence: 2058,념,O
62538,Sentence: 2058,적,O
62539,Sentence: 2058,인,O
62540,Sentence: 2058,불,O
62541,Sentence: 2058,매,O
62542,Sentence: 2058,는,O
62543,Sentence: 2058,절,O
62544,Sentence: 2058,대,O
62545,Sentence: 2058,참,O
62546,Sentence: 2058,여,O
62547,Sentence: 2058,하,O
62548,Sentence: 2058,지,O
62549,Sentence: 2058,마,O
62550,Sentence: 2058,라,O
62551,Sentence: 2058,호,O
62552,Sentence: 2058,구,O
62553,Sentence: 2058,된,O
62554,Sentence: 2058,다,O
62555,Sentence: 2059,플,O
62556,Sentence: 2059,스,O
62557,Sentence: 2059,랑,O
62558,Sentence: 2059,스,O
62559,Sentence: 2059,위,O
62560,Sentence: 2059,치,O
62561,Sentence: 2059,는,O
62562,Sentence: 2059,대,O
62563,Sentence: 2059,체,O
62564,Sentence: 2059,할,O
62565,Sentence: 2059,수,O
62566,Sentence: 2059,없,O
62567,Sentence: 2059,으,O
62568,Sentence: 2059,니,O
62569,Sentence: 2059,예,O
62570,Sentence: 2059,외,O
62571,Sentence: 2060,불,O
62572,Sentence: 2060,꽃,O
62573,Sentence: 2060,매,O
62574,Sentence: 2060,진,O
62575,Sentence: 2060,운,O
62576,Sentence: 2060,동,O
62577,Sentence: 2060,ㅋ,O
62578,Sentence: 2060,ㅋ,O
62579,Sentence: 2060,ㅋ,O
62580,Sentence: 2060,ㅋ,O
62581,Sentence: 2061,노,O
62582,Sentence: 2061,이,O
62583,Sentence: 2061,즈,O
62584,Sentence: 2061,마,O
62585,Sentence: 2061,케,O
62586,Sentence: 2061,팅,O
62587,Sentence: 2061,ㅆ,O
62588,Sentence: 2061,ㅅ,O
62589,Sentence: 2061,ㅌ,O
62590,Sentence: 2061,ㅊ,O
62591,Sentence: 2062,풀,O
62592,Sentence: 2062,매,O
62593,Sentence: 2062,운,O
62594,Sentence: 2062,동,O
62595,Sentence: 2062,이,O
62596,Sentence: 2062,노,B
62597,Sentence: 2062,ㅋ,O
62598,Sentence: 2062,ㅋ,O
62599,Sentence: 2062,ㅋ,O
62600,Sentence: 2062,ㅋ,O
62601,Sentence: 2063,좆,B
62602,Sentence: 2063,팔,I
62603,Sentence: 2063,육,I
62604,Sentence: 2063,새,B
62605,Sentence: 2063,끼,I
62606,Sentence: 2063,들,O
62607,Sentence: 2063,영,O
62608,Sentence: 2063,향,O
62609,Sentence: 2063,력,O
62610,Sentence: 2063,좆,B
62611,Sentence: 2063,도,O
62612,Sentence: 2063,없,O
62613,Sentence: 2063,으,O
62614,Sentence: 2063,니,O
62615,Sentence: 2063,까,O
62616,Sentence: 2063,자,O
62617,Sentence: 2063,판,O
62618,Sentence: 2063,기,O
62619,Sentence: 2063,커,O
62620,Sentence: 2063,피,O
62621,Sentence: 2063,나,O
62622,Sentence: 2063,쳐,B
62623,Sentence: 2063,드,O
62624,Sentence: 2063,시,O
62625,Sentence: 2063,라,O
62626,Sentence: 2063,에,O
62627,Sentence: 2063,요,O
62628,Sentence: 2064,스,O
62629,Sentence: 2064,벅,O
62630,Sentence: 2064,주,O
62631,Sentence: 2064,요,O
62632,Sentence: 2064,타,O
62633,Sentence: 2064,겟,O
62634,Sentence: 2064,층,O
62635,Sentence: 2064,이,O
62636,Sentence: 2064,2,O
62637,Sentence: 2064,0,O
62638,Sentence: 2064,3,O
62639,Sentence: 2064,0,O
62640,Sentence: 2064,한,B
62641,Sentence: 2064,녀,I
62642,Sentence: 2064,인,O
62643,Sentence: 2064,데,O
62644,Sentence: 2064,뭔,O
62645,Sentence: 2064,틀,B
62646,Sentence: 2064,딱,I
62647,Sentence: 2064,들,O
62648,Sentence: 2064,이,O
62649,Sentence: 2064,불,O
62650,Sentence: 2064,매,O
62651,Sentence: 2064,운,O
62652,Sentence: 2064,동,O
62653,Sentence: 2064,지,B
62654,Sentence: 2064,랄,I
62655,Sentence: 2064,하,O
62656,Sentence: 2064,노,B
62657,Sentence: 2064,ㅋ,O
62658,Sentence: 2064,ㅋ,O
62659,Sentence: 2064,ㅋ,O
62660,Sentence: 2065,나,O
62661,Sentence: 2065,원,O
62662,Sentence: 2065,래,O
62663,Sentence: 2065,거,O
62664,Sentence: 2065,지,O
62665,Sentence: 2065,라,O
62666,Sentence: 2065,싼,O
62667,Sentence: 2065,커,O
62668,Sentence: 2065,피,O
62669,Sentence: 2065,만,O
62670,Sentence: 2065,쳐,B
62671,Sentence: 2065,마,O
62672,Sentence: 2065,셧,O
62673,Sentence: 2065,는,O
62674,Sentence: 2065,데,O
62675,Sentence: 2065,앞,O
62676,Sentence: 2065,으,O
62677,Sentence: 2065,로,O
62678,Sentence: 2065,스,O
62679,Sentence: 2065,벅,O
62680,Sentence: 2065,만,O
62681,Sentence: 2065,간,O
62682,Sentence: 2065,다,O
62683,Sentence: 2065,ㅋ,O
62684,Sentence: 2066,동,O
62685,Sentence: 2066,네,O
62686,Sentence: 2066,커,O
62687,Sentence: 2066,피,O
62688,Sentence: 2066,가,O
62689,Sentence: 2066,더,O
62690,Sentence: 2066,맛,O
62691,Sentence: 2066,있,O
62692,Sentence: 2066,습,O
62693,Sentence: 2066,니,O
62694,Sentence: 2066,다,O
62695,Sentence: 2066,하,O
62696,Sentence: 2066,지,O
62697,Sentence: 2066,만,O
62698,Sentence: 2066,한,O
62699,Sentence: 2066,정,O
62700,Sentence: 2066,판,O
62701,Sentence: 2066,텀,O
62702,Sentence: 2066,블,O
62703,Sentence: 2066,러,O
62704,Sentence: 2066,와,O
62705,Sentence: 2066,기,O
62706,Sentence: 2066,프,O
62707,Sentence: 2066,티,O
62708,Sentence: 2066,콘,O
62709,Sentence: 2066,은,O
62710,Sentence: 2066,써,O
62711,Sentence: 2066,야,O
62712,Sentence: 2066,됩,O
62713,Sentence: 2066,니,O
62714,Sentence: 2066,다,O
62715,Sentence: 2066,ㅋ,O
62716,Sentence: 2066,ㅋ,O
62717,Sentence: 2067,불,O
62718,Sentence: 2067,타,O
62719,Sentence: 2067,는,O
62720,Sentence: 2067,매,O
62721,Sentence: 2067,수,O
62722,Sentence: 2067,운,O
62723,Sentence: 2067,동,O
62724,Sentence: 2068,아,O
62725,Sentence: 2068,이,O
62726,Sentence: 2068,거,O
62727,Sentence: 2068,참,O
62728,Sentence: 2068,커,O
62729,Sentence: 2068,피,O
62730,Sentence: 2068,는,O
62731,Sentence: 2068,역,O
62732,Sentence: 2068,시,O
62733,Sentence: 2068,스,O
62734,Sentence: 2068,타,O
62735,Sentence: 2068,벅,O
62736,Sentence: 2068,스,O
62737,Sentence: 2068,지,O
62738,Sentence: 2068,ㅋ,O
62739,Sentence: 2068,ㅋ,O
62740,Sentence: 2068,ㅋ,O
62741,Sentence: 2068,ㅋ,O
62742,Sentence: 2068,ㅋ,O
62743,Sentence: 2069,틀,B
62744,Sentence: 2069,딱,I
62745,Sentence: 2069,들,O
62746,Sentence: 2069,스,O
62747,Sentence: 2069,타,O
62748,Sentence: 2069,벅,O
62749,Sentence: 2069,스,O
62750,Sentence: 2069,불,O
62751,Sentence: 2069,매,O
62752,Sentence: 2069,운,O
62753,Sentence: 2069,동,O
62754,Sentence: 2069,드,O
62755,Sentence: 2069,걔,O
62756,Sentence: 2069,쟤,O
62757,Sentence: 2069,원,O
62758,Sentence: 2069,래,O
62759,Sentence: 2069,믹,O
62760,Sentence: 2069,스,O
62761,Sentence: 2069,커,O
62762,Sentence: 2069,피,O
62763,Sentence: 2069,마,O
62764,Sentence: 2069,심,O
62765,Sentence: 2070,진,O
62766,Sentence: 2070,보,O
62767,Sentence: 2070,대,O
62768,Sentence: 2070,학,O
62769,Sentence: 2070,생,O
62770,Sentence: 2070,들,O
62771,Sentence: 2070,은,O
62772,Sentence: 2070,믹,O
62773,Sentence: 2070,스,O
62774,Sentence: 2070,커,O
62775,Sentence: 2070,피,O
62776,Sentence: 2070,라,O
