,text
0,아니 성인지 예산이라고 35조 여성단체나 뭔 좆밥기관에 존나 뿌리는거 팩튼데 갑자기 여성부 폐지 여론에 성인지 예산 35조 적당히 쓰까서 여성부가 35조를 쓴다? 가짜뉴스입니다 하면서 허수아비 세워놓고 팰라그러네 씨발련이ㅋㅋ
0,틀센징들 ㄹㅇ 남혐 제조기네
0,https://www.nabo.go.kr/system/common/JSPservlet/download.jsp?fCode=33316770&fSHC=&fName=2022%EB%85%84%EB%8F%84+%EC%84%B1%EC%9D%B8%EC%A7%80+%EC%98%88%EC%82%B0%EC%84%9C+%EB%B6%84%EC%84%9D.pdf&am
0,이런건 뭐 군대조직내에서 은폐시도를 하니 박정희나 전두환같은 군 출신 대통령이 나와서 작정하고 파려고 드는거 아닌이상 못밝혀낼거다... 근데 군출신이 자기가족 죽이는일을 하겠노
0,팩트는 구혜선은 허언증으로 유명하다는거고 지금 앞뒤가 안맞는 상황ㅎㅎ 예전에 좌뇌가 두배 더크고 유화로 실기봤다는등 거짓말이 습관임. 구혜선 허언증 검색해보셈
0,"참, 인생 쉽게사네"
0,팩트) 허구헌날 여자가 남자 싸대기 쳐 날리는 장면엔 아가리 여물고 얌전히 쳐 보는 게 한녀임
0,여가부 없앤다고 예산이 고스란히 남는게 아니라는건데 젠더문제가 왜 튀어나오냐? 애초에 원래부터 각 부처에서 시행하고 있던 출산휴가 예산 같은게 성인지 예산으로 잡혀있는건데 이게 여가부 없앤다고 같이 없어지겠냐? 이건 당연히 필요한거고 실질적으로 예산 얼마 확보할 수 있다고 윤석열 본인도 말 못하는데 지들끼리 뇌피셜로 싸지르고 자빠졌네 병신들ㅋㅋㅋㅋ
0,미친새끼 ㅋㅋㅋㅋㅋㅋ
0,나이 처먹으면서 쌓아온 것도 없어서 대리나 뛰면 뒤진 듯이 잠자코 살 것이지 여자 대리 한번 했다고 꼴받아서 저러는 거 아니야 ㅋㅋㅋ
0,만들어도 짱깨좆본한테 발리는데 ㅋㅋㅋㅋ
0,이미 군대갓다온 애들은 군인월급 어캐되던 상관없는데 여기 죄다 중고딩들이엿구나
0,참피만들어서 살릴거면 왜 죽였노 씨발롬아.
0,너가 멍청해서 더 이야기 안한다. 니가 성인지 예산이 각 부서에 어떻게 배분 되는지 확인하고 성인지 예산으로 무슨 사업을 하는지 찾아봐라. https://www.youtube.com/watch?v=NC2wiLo0AVU 전형적으로 선동당한 iq 30짜리 개병신인 것 같은데 딱봐도 백수 아니면 알바 저능아 같으니까
0,??.이건 나눔한 새끼가 병신이지 100만원 짜리를 나눔한다는데 ㅅㅂㅋㅋㅋㅋㅋ
0,서양도 슈가대디 이 지랄떠는데 먼 한녀만 그런줄 아나 ㅋㅋㅋ 저런놈이 딱 설거지 하는 놈임 ㅋㅋㅋㅋㅋㅋ
0,네 다음 빨갱이 공산당원 새키야 ㅋㅋㅋㅋ 좆족이랑 종북 스파이 중국 안가고 뭐하노? 
0,웃기게 생긴 놈이네 요즘엔 저런놈도 연예인하냐
0,어딜가나 존잘과 존빻 그리고 그 어중간한 중간지점이 존재함
0,이 병신은 호랑이랑 암사자 구분도 못하네
0,10점 10점이요
0,한녀는 좀 패도되는디
0,팩트)성인지예산 절반이상이 왜있는지모르는것들이다
0,김성주 나가면 된다...박나래 환영
0,저런데서 저딴글이나 싸지르는 말종들이랑 좋다고 사는 퐁퐁이새끼가 제일 븅신이지
0,이 아줌마야 그냥 다른 사람 만나서 결혼하라니까 뭔 청승이노
0,오정연 독한 년이네
0,까마귀 새끼 분 안풀렸는지 둥지와서 새끼까지 조지고 가네 씨발
0,좆까고 핵이랑 극초음속미사일 개발해야됨
0,시멘트에다가 오줌좀 섞었네 
0,베댓 꼬라지봐라 ㅉㅉ 남이사 다끋어고쳤든 니들은 자연인수준 얼굴로 안뜯어고쳐가지곤 이용대같은남자 절대목만남
0,진보대학생 수준ㅋㅋ
0,"조선놈들 일하는거 보고 있으면 하나도 믿음이 안감. 사장이나 직원이나 똑같음. 사장은 무조건 많은 일을 할려고 자기회사 여력따위 생각지도 않음. 직원들은 끈임없이 밀려드는 일에 포기하고 그냥 대충일함. 100만원 주고 일을 의뢰하나, 1000만원 주고 일을 의뢰하나 결과물의 퀄리티는 같음. ㅋㅋㅋ"
0,어린시절 가정교육 못 받은 애들은 절대 그 본성을 숨길수없지
0,이야~ 넌 운동하기 힘들겠다 운동하기 정말 힘들겠어~ / 왜 운동하기 힘들어요 / 너 그런 태도라서 운동하기 힘들겠다고 이 ㅈ같은 새끼야 / 운동하고 살찌고 있는데 / 운동하고 살쪄? 그그그럼 꺼지던지 이 조조ㅈ같은 양아치같은
0,"쿨하게 닥친적없는데 미필급식새끼야?ㅋㅋ
니새끼들이 하는것없이 보상만바라는
'해줘'충 페미새끼들이랑 다를게뭐냐"
0,586은 그래도 남편있는거 알고 빼기라도하지 이대남들은 불륜이 더 타오른다면서 끝까지 껄떡댐
0,저새끼도 대가리는 텅텅 빈 병신이라 뭔가 깨인척 채식주의 이지랄하는거. 
0,"정보) 그래서 각 부처들이 그 좆같은 성평등 강사들 불러서 회당 100만원씩 퍼주고, 온갖 여성계 친화 정책을 퍼는거임"
0,"폭동일으키고 파업해서 회사돈 뜯어가는것도 모자라 국가 세금까지 욕심내는 울산노조 새끼들
지랄났다 울산!! 촌구석 병신들!!"
0,구혜선본인이 당당하니까 저렇게 활동하지 안재현은 본인이 잘해서 조용히 있는게아니라 구린게 많으니까 소속사뒤에숨어서 드라마피해갈까봐 조용한거아님 무책임한사람이다
0,민주당은 조국 가족 옹호 게다가 민주당 지지자들까지 조국 옹호 쓰레기들이라 할 수 있지 민주당 찍는 새끼들도 공범이야
0,보수해도 저길 찝찝해서 누가입주하냐 ㅋㅋㅋ 위약금 다 돌려주려나..ㅋㅋ
0,기자 제목 다는 꼬라지도 극혐 어휴 여자네
0,아니시발 얼마나 해쳐먹은거야
0,개그쟁이들 가스내들중에는 천이슬이가 가장에쁘다 천이슬이 을매나 이쁘노 가스내스랍고
0,외국은 아파트도 똑바로 못짓노 ㅋㅋㅋㅋㅋ
0,안보면 그만인데 굳이 그걸 찾아서 쳐보고 자빠진 우리 개돼지들 ㅋㅋㅋ
0,유명인은 결혼 하다가 이혼하면 재상 반띵 해줘야 하는뎅..그냥 혼자 살면서 20대초 모델이나 레이싱걸들 따먹으면서 사는게 훨 낫지..
0,확실이 여자들이 투표하는걸 좋아하네 4년째 이런프로를 빨아주는거보니 ㅋㅋ 근데 대통령이나 좀 잘뽑지?
0,시발 이딴 주작 글은 도대체 왜 싸재끼는거냐
0,자르노 보면서 자위하는 병신
0,저 정도면 진짜 운동할때는 불편하겠노
0,성인지 예산 30조 책정권한이 여가부한테 있는데 왜자꾸 상관없다는거? 좌파새끼들 선동이 특기임 하여튼
0,도시어부 보고 또 따라하는 거 같은데 에휴ㅉㅉ안봐도 노잼
0,멍청한새끼 이 글 자체가 우리 세금 이름만 바꿔서 흥청망청 빼돌리고 있어요~ 라고 자수하는꼴이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,여기서도 쿵쾅 저기서도 쿵광.....
0,이게 다 일제의 잔재라구요~아이고~
0,"아 씨발 내 ㅇㄴ섿
저이ㅏ말 개족같에거 운자;하나다 ㅆ비힐"
0,아파트 유공자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,근데 이대녀는 저런 민주당 남페미들을 좋아한다그거제?
0,개소리도 장황하게 싸질럿네 병신새끼
0,자엽의 섭리대로..좋지..남자는 자연의 섭리대로 살면 싸튀충 되는기야..좋아 미친년들아? 엌
0,살빠져도 안 잘생겨지네 ...
0,ㅈㄹ 200을 어떻게 줘 
0,그돈을 왜 밥 먹으면서 폰질하는 새끼들한테 퍼주냐고 ㅋㅋㅋㅋㅋㅋㅋ 그렇게 나라에 돈이 썩어나냐??? ㅋㅋㅋㅋㅋ 기초과학 투자하는게 이득이겠노 ㅋㅋㅋㅋㅋㅋ 
0,중국에서 요즘 두부아파트라고 존나 이슈인데 한국도 똑같노 ㅋㅋㅋㅋㅋ
0,장하성같은 깡통들이 정책을 좌지우지했으니 나라꼬라지가 이꼴난거지....
0,"시발 아파트 바로 앞에 모텔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
광주는 어떤 곳일까...?"
0,너네 댓글 조심해라 그러다 고소당한다 ~ 아무리 그래도 니네 한테 잘못한건 없으니 가려서해 할짓없는것들 남욕은 오지게 조아하지 특히 맘충들 ㅠㅠㅠㅠㅠㅠㅠ 쯧쯧......
0,유노윤호같음 사람 진짜 싫음
0,자연의 섭리대로 하자면 치타처럼 수컷은 싸튀하고 보지년이 알아서 애새끼들 기르는것도 적용되는데 이걸 스탠다드로 적용하자 이기야
0,티비 모든채널 EBS 세계속으로만 틀어줘라 병신같은것들
0,메갈스틴 잘망했다
0,전원버튼은 ㄹㅇ 암살당한적 있어서 좆같다 ㅋㅋㅋㅋㅋ
0,주작갤러리로 바꾸면안되냐 하루종일 여혐하는 정신병자 집합소 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 방구석에서 저런 병신같은 소설이나 쓰니깐 모든 여자들이 김치같고 퐁퐁같은거지 븅@신새끼들 ㅋㅋ
0,조센징=짱깨는 학살이답
0,조센징 저번에 지하주차장 지진으로 파편깨진거보니까 안에 철골도 노후화돼서 다 휘었드만 조만간 건물들 다 무너질듯ㅇㅇ
0,여가부가 집행하는 성인지예산이 35조인게 팩트 맞네 ㄱㅅ ㅋㅋㅋㅋ
0,전라도 + 한녀 기가 막히다
0,하여튼 구하라욕하는 메갈 페미년들은 정신좀차려라 지들인생이나 걱정하지 뭔악플질ㅋㅋ하라구 화이팅~!
0,그래서 자랑스럽겟노 ㅋㅋㅋㅋㅋㅋㅋ
0,세계급 챙녀 ㅋㅋㅋㅋ
0,와 첫짤 뱃살도없는대 응애맘마통 실화냐 한녀는 상상도못하는크기다
0,나같으면 진짜 군부대 몰래 들어가서 보이는대로 다 쳐죽였음
0,김동연이 틀린것도 있지만 부동산에서는 맞는말했네 
0,의사 개무시하네 병신새끼가 의사도 나름이지만 한의사도 월 8백벌고 그냥 대학병원이여도 복지 존나쎄고 월 1000스타트다 고기집에서 월 천벌려면 얼마를 팔아야되나 ㅋㅋㅋㅋ 매출6천나와야 직원 월급이랑 다때서 1000가져갈듯
0,한국에서 좃도 연기 못해서 중국간분임~중국에서 뜬이유 단하나임중국은 더빙임 ㅋㅋ
0,중국 아파트도 손가락으로 긁으면 시멘트 부서지던데 중국몽 제대로했노
0,돼지년이 뭘 그리 잘 만들어 처 쑤시고 살이 찌고 그리 징징거리냐 적당히 자제 해가며 먹지 그러니까????????
0,보지 하나 달렸다고 씨발 쉽게 살려고 하노 ㅋㅋ
0,찐따 한남에 비하면 선녀다 선녀 ㅋㅋ
0,비단 여가부 뿐만 아니라 각 정부 부처에마저 저딴 돈 들어간다는게 병신같아서 싫다는건데 빡대가리인지 그걸 모르고 이딴 똥글 써놨네ㅋㅋㅋㅋ 진짜 병신인가 이런거 쓰면 '아 그렇구나 여가부 있어야겠네' 할 줄 아는건가?ㅋㅋㅋㅋㅋ 
0,레고가 더 튼튼하겠노 ㅋㅋㅋㅋㅋㅋ
0,미필 어서오고 ㅋㅋㅋ
0,설현에게 성적수치심을 느끼게 했는데 죄가되나???? 성적이 안좋은가보네. 설현 공부 못하는 애. 성적 수치심 느끼냐??? ㅋㅋ 공부도 못하는게 수치심만 많아가지구. ㅋㅋㅋ
0,21세기에 아파트 붕괴는 처음본다 내가 이 세상에 태어난 후 아파트 붕괴 동시대에 일어나는거 처음봄;
0,"40대는 시발아 응원할만하지 세대가 차이나서 책임이 다르고 대우도 달랐으니까
20대 전역자들은 세대도 똑같아서 책임은 같이 지고 대우는 다른데 20대 전역자가 동의할 필요가 있을까? 어린애들 배만 불려주고 나중엔 책임도 같이 지자고 할탠데?"
0,"좋은남자는 다 내가 원하는대로해~ 애미ㅋㅋㅋ 집해오고 돈도 다 갖다바치면 뭐 남자는 atm이노? 집값 15억에 세금떼고 보통 4~500씩 갖다바칠텐데
30년 정도 결혼생활 한다치면 30억 넘게 갖다바치는건데 지가 하는 일이 세금떼고 연봉1억의 가치가 있다생각하는건가ㅋㅋ "
0,야어린기뭘안다고소그ㅡ만하고 내러와
0,페미니즘 = 정신병 임을 또 한번 느낀다
0,오마이뉴스 퍼오는 병신 갤러리 ㅋㅋㅋㅋㅋ 오마이뉴스 퍼오는 병신 갤러리 ㅋㅋㅋㅋㅋ 오마이뉴스 퍼오는 병신 갤러리 ㅋㅋㅋㅋㅋ 오마이뉴스 퍼오는 병신 갤러리 ㅋㅋㅋㅋㅋ 오마이뉴스 퍼오는 병신 갤러리 ㅋㅋㅋㅋㅋ
0,눈치 더럽게 없고 그만 봤으면 싶다 진심
0,산이는 피해자 아닌가??누가 엿먹으라고 띄운것 같은데매갈???
0,하이힐 신은 여성을 배려해서 점자블록 빼버린건데
0,가격 떡락하겠네
0,"여가부 없애면 충분히 가능하다. 군납비리, 방산비리만 잡아도 쌉가능"
0,1조는 괜찮고?
0,진짜 커리어 좆되긴하네 ㅋㅋㅋㅋㅋ
0,구혜선 섹시하지 않은 젖꼭지였구나... 실망..
0,윤석열 빨다 홍준표 빨다 안철수 빨다 다시 윤석열 빠는 돌돌윤 저능아 새끼가 배아프다 이지랄ㅋㅋ
0,이병신은 그러면 왜 이제까지 여가부같은 곳에서 병신같이 세금쓰는건 그냥 처보고있었노?
0,늙어처먹은 개조센징 주사파 개비린네 물씬나는 문장이네. 공업용 커터칼로 면상 확 그어버리고 싶다. 진짜....
0,좃티비씨 손색끼 똘마니 클라쓰 ~
0,다행히 우리나라 일은 아니군
0,ㄴ이새낀 진심으로 해외 한번도 안나가봄ㅋ 에휴
0,다 알고 있겠지....그나물에 그밥자기 돈줄 끊길까..자게 기획사 망할까..모르는척...그냥 넘긴거
0,오늘밤 그대를 품고싶소~~
0,현대산업개발 또 한건했노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,요즘 짱꺠제외하고 개도국들도 건물붕괴사고는없는데
0,노가다 건설 소장들아 저번에 불난 평택 창고랑 저건물 살릴 수 있냐? 문과라 넘 궁금함
0,"39.114 <- 개조센 통신사(SKT) 아이피, 즉 이 자는 탈센할 능력도 없는 지잡 무직 엠생 조선인이다"
0,자기가 주장했던 정책을 다 컷해버렸는데 당연히 비서관탓이지 ㅅㅂ련아
0,광저우=광주
0,여유증유방단 
0,나래가 차려놓은 밥상 전현무가 작년에 대상탔음.. 무큐리가 뭐가 잼있냐.. 전현무는 예능감은 없어...
0,ㄴ찢빠들이 현실성 따지는게 웃겨서 ㅄ아 ㅋㅋ
0,넌 면상을 들이댄게 죄여남친이랑 그란짓꺼리하고 다시 얼굴 내미는게 죄지반성하는척 하는것도 죄지너도 정준영꼴 날듯
0,찢갈이 새끼들 대댓달고 원댓 삭제해서 다른 사람 댓글 못 달게 하는거 보소 ㅋㅋㅋㅋㅋㅋ 진짜 가지가지한다 추한 새끼들 ㅋㅋㅋ
0,전국 아이파크 떡락ㅋㅋㅋㅋㅋㅋ
0,맞벌이인데 남자가 돈관리한다 그러면 개지랄할껄? 각자 돈관리 하는게 맘에 안드는게 아니라 지가 돈관리 못하는게 빡치는거야 쟤네는
0,고우시다 상폐들이 질투할만하네 ㅎㅎ
0,해왜토픽이네 괜히쫄았노..
0,역시 대한민국 망신은 여자들이 다시킨다 ㅠㅠ
0,근데 이 여자 전라도 광주사람임
0,쇼킹한거도 가끔 한두개 내밀어야 먹히지 그동안 꼴아박은거 만회하겠다고 하루에 몇개씩 던지니까 깡통소리만 요란한거 같잖아 ㅅㅂ.. 안그래도 근본없는 새끼라 더 조심해야 하는데.
0,"야준석 어떻게 미끄러지면 자기가 당대표 또 해처먹을 생각에 또 아가리 터는거 같은데ㅋㅋㅋ


하여튼 다선 틀딱 새끼들은 다 똑같아 그냥 자기 뱃지 한번 더 다는거 말고는 아무 생각이 없음


야준석 의원총회에서 끌어내린다고 지랄하니깐 그때까지 잠수타던 년이 갑자기 언론 인터뷰 하는 것만 봐도

저년은 그냥 당대표 하나만 노리는 모양인데ㅋㅋㅋ

아줌마 아줌마 자리 없어요 이제 다음 총선때 공천이나 받을 수 있을까 모르겠네 무소속 출마나 준비하세요"
0,"ㄴ 응 소짱깨 대조센
미국유럽일본 홍콩 싱가폴 호주 두바이 미만 개쓰레기국가 ㅅㄱ"
0,그 어떤 개소리포퓰리즘에도 이재명은 합니다 홍준표는 합니다 이지랄하던 새끼들이 여기에는 급정색하며 그거는 좀 하는게 ㅋㅋㅋㅋㅋㅋ
0,근데 왜 아가리만털고 223.39 조선ip쓰고 있음?
0,여자 서른 넘으면 답없긴 하지 ㅠㅠ 25살 부터 할머니 취급 당함 ㅋㅋ
0,광주 자택에서 검거
0,Ft아일랜드 이홍기 원맨쇼지 ㅋㅋㅋ 나머지 멤버 무쓸모
0,"병신새끼들 박그네 노령연금도 약속한거 안올려주려고 했던거 생각안나나 국힘은 돈 약속을 안지킨다 병신새끼야 ㅋㅋㅋ
이명박그네 재임동안에 젊은층한테 만원짜리 한장 준적있나 생각해봐라"
0,"아파트 좀 살아본 사람들은 래미안, 자이 아니면 입주안함"
0,유럽본진에서도 상위 몇나라 와 인구 천만따리 소국들 말고는 다 미개한데 아시아라는 불모지에서 일본의 존재는 진짜 인류의 불가사의지
0,큰할아버지가 동탄집 사줬다고 할깨부터 증여세가 있는데 동탄집을 사눴다고? 의심스러웠는데 사모님이 바람피은 장면 목격하고 시발 갖자기 여자검사랑 결혼 ㅋㅋㅋㅋㅋㅋㅋ 주작 티가 너무나잖아 시발아
0,아니 씨발 여시발 주작 미러링이냐?
0,홍어떡갈비ㅋㅋㄱㅋㅋ
0,무주택충 새끼라 이해가 잘 안가시나봐요 ㅋㅋㅋ
0,유공자로 지정하고 월 300씩 죽을때까지 꽂아주면 팔하나 잘라도 된다 씨발새끼야
0,나뭇가지 >>>>>>>>>>>>>> 한녀
0,조선족 새끼들 다 죽여야..
0,"저능아 새끼한테도 투표권을 주니까 찢재명, 윤석열 같은 새끼들이 나오지"
0,병신 개틀딱새끼 ㅋㅋㅋ
0,"여자들은 왜 세상이 전부 자기들한테 맞춰야한다고 생각하지? 예능, 영화, 드라마 전부 자기입맛에 맞춰달라고 징징. 진짜 역겹고 애새끼같음."
0,이게 모유건 뭐건ㅋㅋㅋ 이시영이 먼저 이야기하고 권유해보고 주겠다는거랑 남자가 갑자기 아무이유없이 모유달라고 하는거랑 같냐? 이게 돈이라도 마찬가지야 븅딱들아. 니네 대인관계 힘들지?ㅋㅋㅋㅋ
